Ano,DTCC,Distrito,Concelho,Num_IncendiosRurais,AreaArdPov_NoConcelho,AreaArdMato_NoConcelho,AreaArdAgric_NoConcelho,AreaArdTotal_NoConcelho,AreaArdPov_IncendioInicioConc,AreaArdMato_IncendioInicioConc,AreaArdAgric_IncendioInicioConc,AreaArdTotal_IncendioInicioConc,NIncRur_0_1ha,NIncRur_1_10ha,NIncRur_10_20ha,NIncRur_20_50ha,NIncRur_50_100ha,NIncRur_100_500ha,NIncRur_500_1000ha,NIncRur_1000_n_ha,NInc_Natural,NInc_Negligente,NInc_Intencionais,NInc_Reacendimentos,NInc_Desconhecida,NInc_NaoInvestigados,Ninc_Sup24h
2001,114,AVEIRO,OLIVEIRA DO BAIRRO,28,,,,,0.4,1.3,0.1,1.9,28,0,0,0,0,0,0,0,0,0,0,0,0,28,0
2001,115,AVEIRO,OVAR,142,,,,,13.1,8.9,0.0,21.9,136,6,0,0,0,0,0,0,0,6,2,16,3,115,0
2001,116,AVEIRO,SÃO JOÃO DA MADEIRA,1,,,,,0.0,0.1,0.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,117,AVEIRO,SEVER DO VOUGA,33,,,,,7.3,1.8,0.0,9.1,29,4,0,0,0,0,0,0,0,0,0,0,0,33,0
2001,118,AVEIRO,VAGOS,24,,,,,0.5,1.0,0.3,1.8,24,0,0,0,0,0,0,0,0,0,1,1,0,22,0
2001,119,AVEIRO,VALE DE CAMBRA,148,,,,,77.5,19.0,0.2,96.6,135,11,1,1,0,0,0,0,0,0,0,0,0,148,0
2001,201,BEJA,ALJUSTREL,4,,,,,13.0,1.0,0.0,14.0,2,1,1,0,0,0,0,0,0,1,0,0,0,3,0
2001,202,BEJA,ALMODÔVAR,13,,,,,351.0,8.5,0.5,360.0,0,7,3,0,2,1,0,0,0,1,2,0,3,7,0
2001,203,BEJA,ALVITO,3,,,,,0.5,2.0,0.0,2.5,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0
2001,204,BEJA,BARRANCOS,6,,,,,160.0,3.0,44.0,207.0,2,2,1,0,0,1,0,0,0,0,0,1,0,5,0
2001,205,BEJA,BEJA,10,,,,,339.0,290.0,7.0,636.0,0,4,2,1,0,3,0,0,0,1,0,0,3,6,0
2001,206,BEJA,CASTRO VERDE,2,,,,,34.0,0.0,118.0,152.0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
2001,207,BEJA,CUBA,2,,,,,5.0,0.0,0.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2001,208,BEJA,FERREIRA DO ALENTEJO,2,,,,,0.5,0.0,0.0,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2001,209,BEJA,MÉRTOLA,22,,,,,64.4,99.5,30.0,193.9,6,9,3,3,1,0,0,0,0,1,0,0,5,16,0
2001,210,BEJA,MOURA,7,,,,,81.0,86.7,25.0,192.7,1,2,0,2,2,0,0,0,0,0,0,0,1,6,0
2001,211,BEJA,ODEMIRA,35,,,,,60.3,14.1,0.0,74.3,23,11,0,1,0,0,0,0,0,0,0,0,4,31,0
2001,212,BEJA,OURIQUE,8,,,,,92.0,4.0,0.0,96.0,2,2,1,3,0,0,0,0,0,0,0,0,1,7,0
2001,213,BEJA,SERPA,7,,,,,96.5,132.0,22.5,251.0,0,2,1,2,2,0,0,0,0,0,0,0,3,4,0
2001,301,BRAGA,AMARES,72,,,,,77.1,87.9,60.5,225.5,36,32,0,3,1,0,0,0,0,3,2,0,1,66,0
2001,302,BRAGA,BARCELOS,326,,,,,53.7,144.4,0.8,198.9,296,26,3,0,1,0,0,0,0,0,0,0,1,325,0
2001,303,BRAGA,BRAGA,285,,,,,266.8,235.8,1.0,503.6,184,93,3,4,1,0,0,0,0,1,2,0,2,280,1
2001,304,BRAGA,CABECEIRAS DE BASTO,255,,,,,310.8,229.3,2.1,542.2,170,77,3,2,1,2,0,0,0,2,1,2,1,249,1
2001,305,BRAGA,CELORICO DE BASTO,297,,,,,92.7,117.3,1.1,211.1,229,65,3,0,0,0,0,0,0,0,4,0,0,293,0
2001,306,BRAGA,ESPOSENDE,34,,,,,0.0,10.4,0.2,10.6,31,3,0,0,0,0,0,0,0,0,0,0,0,34,0
2001,307,BRAGA,FAFE,512,,,,,209.3,604.5,5.1,818.9,352,146,9,4,0,1,0,0,0,2,1,0,1,508,0
2001,308,BRAGA,GUIMARÃES,833,,,,,121.7,342.9,8.8,473.5,709,120,3,1,0,0,0,0,0,0,1,0,1,831,0
2001,309,BRAGA,PÓVOA DE LANHOSO,366,,,,,44.2,250.0,2.4,296.7,272,91,1,2,0,0,0,0,0,0,0,0,0,366,0
2001,310,BRAGA,TERRAS DE BOURO,189,,,,,327.6,321.3,18.9,667.7,121,62,1,2,2,1,0,0,0,2,1,0,1,185,3
2001,311,BRAGA,VIEIRA DO MINHO,242,,,,,222.7,617.7,0.2,840.6,113,113,8,5,2,1,0,0,0,1,3,0,0,238,1
2001,312,BRAGA,VILA NOVA DE FAMALICÃO,422,,,,,41.1,91.8,0.6,133.5,390,30,1,1,0,0,0,0,0,1,0,0,0,421,0
2001,313,BRAGA,VILA VERDE,244,,,,,38.3,108.3,1.9,148.5,198,46,0,0,0,0,0,0,0,0,0,0,0,244,0
2001,314,BRAGA,VIZELA,168,,,,,9.7,67.6,0.9,78.1,140,28,0,0,0,0,0,0,0,0,0,0,0,168,0
2001,401,BRAGANÇA,ALFÂNDEGA DA FÉ,70,,,,,34.4,463.6,128.3,626.2,24,41,3,1,0,1,0,0,0,0,0,9,0,61,0
2001,402,BRAGANÇA,BRAGANÇA,212,,,,,338.8,782.8,36.1,1157.7,95,106,3,4,2,2,0,0,4,22,10,21,1,154,2
2001,403,BRAGANÇA,CARRAZEDA DE ANSIÃES,141,,,,,301.7,608.7,36.3,946.7,89,45,2,3,0,1,1,0,0,0,0,17,0,124,1
2001,404,BRAGANÇA,FREIXO DE ESPADA À CINTA,99,,,,,104.2,2152.3,60.3,2316.7,44,47,2,2,2,1,0,1,0,2,1,7,0,89,1
2001,405,BRAGANÇA,MACEDO DE CAVALEIROS,181,,,,,771.7,1304.9,155.9,2232.4,111,46,4,8,6,6,0,0,0,12,5,21,0,143,7
2001,406,BRAGANÇA,MIRANDA DO DOURO,54,,,,,818.5,1472.9,189.5,2481.0,25,19,1,2,3,2,1,1,0,1,1,3,0,49,1
2001,407,BRAGANÇA,MIRANDELA,139,,,,,126.3,249.1,23.9,399.3,87,46,0,4,2,0,0,0,0,2,0,9,0,128,0
2001,408,BRAGANÇA,MOGADOURO,113,,,,,333.3,567.5,55.8,956.6,46,59,3,2,0,3,0,0,1,14,0,6,2,90,0
2001,409,BRAGANÇA,TORRE DE MONCORVO,145,,,,,205.4,1181.4,37.8,1424.5,61,62,4,13,2,3,0,0,3,30,4,11,1,96,2
2001,410,BRAGANÇA,VILA FLOR,86,,,,,245.0,316.9,20.0,581.9,34,48,2,0,0,2,0,0,0,0,0,4,0,82,0
2001,411,BRAGANÇA,VIMIOSO,68,,,,,140.0,1206.1,105.5,1451.6,30,32,2,1,2,0,0,1,0,1,1,3,2,61,1
2001,412,BRAGANÇA,VINHAIS,171,,,,,33.4,234.8,8.1,276.3,56,114,0,1,0,0,0,0,0,2,0,2,1,166,1
2001,501,CASTELO BRANCO,BELMONTE,12,,,,,4.7,299.5,0.0,304.2,3,5,0,3,0,1,0,0,0,0,1,0,1,10,2
2001,502,CASTELO BRANCO,CASTELO BRANCO,112,,,,,86.8,178.4,0.0,265.2,66,42,2,0,2,0,0,0,0,0,0,2,0,110,1
2001,503,CASTELO BRANCO,COVILHÃ,81,,,,,1971.8,2895.9,0.0,4867.8,53,23,0,1,1,1,0,2,0,3,4,11,5,58,2
2001,504,CASTELO BRANCO,FUNDÃO,136,,,,,269.2,733.2,0.0,1002.4,89,38,3,5,0,0,1,0,2,1,1,10,5,117,3
2001,505,CASTELO BRANCO,IDANHA-A-NOVA,83,,,,,2247.6,1631.9,0.0,3879.5,55,16,0,3,2,5,1,1,0,0,0,2,0,81,6
2001,506,CASTELO BRANCO,OLEIROS,36,,,,,10.3,0.3,0.0,10.6,33,3,0,0,0,0,0,0,1,1,0,0,3,31,0
2001,507,CASTELO BRANCO,PENAMACOR,46,,,,,188.1,11.8,0.0,199.9,31,14,0,0,0,1,0,0,0,0,0,0,0,46,1
2001,508,CASTELO BRANCO,PROENÇA-A-NOVA,16,,,,,8.0,1.1,0.0,9.0,9,7,0,0,0,0,0,0,1,1,0,0,5,9,0
2001,509,CASTELO BRANCO,SERTÃ,20,,,,,4.5,1.7,0.0,6.2,18,2,0,0,0,0,0,0,4,1,1,0,3,11,0
2001,510,CASTELO BRANCO,VILA DE REI,22,,,,,1626.7,20.6,0.0,1647.3,15,4,0,2,0,0,0,1,1,1,1,2,3,14,3
2001,511,CASTELO BRANCO,VILA VELHA DE RÓDÃO,13,,,,,33.0,40.1,0.0,73.1,6,6,0,0,1,0,0,0,0,0,0,0,0,13,1
